Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Product ID,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer
GPA.3370-9573-7932-60326,2021-06-24,1624532191,Charged,merlin,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Abaíra,BA,47950000,BR
GPA.3355-6377-0562-70144,2021-06-24,1624533426,Charged,HORIZON_M,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,EUR,2.49,0.50,2.99,,,,FR
GPA.3348-2492-8237-32543,2021-06-24,1624543860,Charged,C23_Pro,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,4.03,0.96,4.99,,,,DE
GPA.3396-0006-8121-37352,2021-06-24,1624547411,Charged,ocean,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MXN,116.38,18.62,135.00,,,04260,MX
GPA.3340-1891-5932-35347,2021-06-24,1624550786,Charged,mdh15lm,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Resplendor,MG,35230000,BR
GPA.3316-9726-0319-81277,2021-06-24,1624550854,Charged,a01core,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,MXN,50.86,8.14,59.00,,,45190,MX
GPA.3312-8225-0042-02392,2021-06-24,1624551395,Charged,vayu,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,4.87,1.12,5.99,,,,PT
GPA.3396-6721-7090-05929,2021-06-24,1624552429,Charged,a71,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,EUR,2.49,0.50,2.99,,,,FR
GPA.3378-3299-4160-20955,2021-06-24,1624564920,Charged,dreamqltecan,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,CAD,7.49,0.00,7.49,Mississauga,ON,L4T3M3,CA
GPA.3309-8567-0918-87925,2021-06-25,1624579308,Refund,HWHMA,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,MXN,125.00,-20.00,-145.00,,,76116,MX
GPA.3337-7855-3450-23324,2021-06-25,1624597628,Charged,harpia,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,CAD,3.79,0.27,4.06,Oliver,BC,V0H 1T0,CA
GPA.3304-8253-9178-08886,2021-06-25,1624600585,Charged,apollo,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,TWD,162.00,8.00,170.00,,,970,TW
GPA.3346-4616-0843-09964,2021-06-25,1624609231,Refund,F41A,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,JPY,680.00,0.00,-680.00,,,3998211,JP
GPA.3326-1397-5786-62259,2021-06-25,1624612421,Charged,sunfish,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,JPY,640.00,0.00,640.00,,,679-5162,JP
GPA.3365-1195-9757-36868,2021-06-25,1624613265,Charged,a70q,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,EUR,2.47,0.52,2.99,,,,BE
GPA.3399-9549-4371-08277,2021-06-25,1624621790,Charged,WP8_Pro,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,USD,5.99,0.00,5.99,SAN DIEGO,CA,92104,US
GPA.3307-9617-4313-43126,2021-06-25,1624623324,Charged,a6lte,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,4.99,1.00,5.99,,,,FR
GPA.3363-6267-6777-43827,2021-06-25,1624623976,Charged,a02q,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,EUR,2.49,0.50,2.99,,,,FR
GPA.3364-0081-4751-86381,2021-06-25,1624625804,Charged,parker,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Nova Odessa,SP,13380-007,BR
GPA.3349-6144-1078-76592,2021-06-25,1624629504,Charged,xcover4lte,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,5.03,0.96,5.99,,,,DE
GPA.3371-6571-2412-58638,2021-06-25,1624635373,Charged,ocean,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,THB,175.00,0.00,175.00,อ.เมือง,มุกดาหาร,,TH
GPA.3387-7928-0314-01700,2021-06-25,1624636799,Charged,gt58wifi,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,COP,"22,500.00",0.00,"22,500.00",Bogotá,CUNDINAMARCA,,CO
GPA.3331-3445-1354-47626,2021-06-25,1624640513,Charged,d2s,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,AED,21.90,1.09,22.99,,إمارة الشارقةّ,,AE
GPA.3364-9707-3804-83613,2021-06-25,1624646484,Charged,ALIGATOR_RX800,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,CZK,66.11,13.88,79.99,,,,CZ
GPA.3323-8161-8447-67436,2021-06-25,1624653454,Charged,o1s,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,TRY,53.38,9.61,62.99,,,,TR
GPA.3389-3577-7992-80804,2021-06-25,1624662752,Charged,p3s,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,BRL,16.99,0.00,16.99,Hortolândia,SP,13186686,BR
GPA.3375-1850-5441-67924,2021-06-26,1624699832,Charged,2026,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,MYR,12.25,0.74,12.99,,,88400,MY
GPA.3364-8974-4139-81572,2021-06-26,1624710937,Charged,mmh55lm,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,CLP,"2,101.00",399.00,"2,500.00",,,,CL
GPA.3353-8398-8686-32327,2021-06-26,1624713170,Charged,r8s,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.03,0.96,5.99,,,,DE
GPA.3308-7597-0214-53260,2021-06-26,1624717161,Charged,surya,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.03,0.96,5.99,,,,DE
GPA.3310-4460-5989-47030,2021-06-26,1624719564,Charged,o1s,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,São Paulo,SP,04692030,BR
GPA.3320-0782-8817-61861,2021-06-26,1624724117,Charged,HWEVR,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,THB,175.00,0.00,175.00,,,51000,TH
GPA.3310-9404-4676-89164,2021-06-26,1624726342,Charged,beyond0q,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,CAD,7.49,0.45,7.94,Regina,SK,S4S 6W1,CA
GPA.3388-3877-5346-02234,2021-06-26,1624729508,Charged,t2s,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,GBP,4.16,0.83,4.99,,,,GB
GPA.3394-0871-8741-86211,2021-06-26,1624733323,Charged,a12,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CLP,"4,202.00",798.00,"5,000.00",,,,CL
GPA.3367-6439-7678-64575,2021-06-26,1624736154,Charged,a51x,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,GBP,4.57,0.92,5.49,,,,GB
GPA.3395-3614-6162-34425,2021-06-27,1624760468,Charged,j2corelte,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,CAD,3.79,0.38,4.17,Saint-Lambert,QC,J4P 1V3,CA
GPA.3351-4177-2658-84165,2021-06-27,1624776158,Charged,CPH1707,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,AUD,8.17,0.82,8.99,Berwick,VIC,3806,AU
GPA.3318-5757-7886-23776,2021-06-27,1624776397,Charged,HWEVR,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,4.99,1.00,5.99,,,,AT
GPA.3345-8567-2900-47697,2021-06-27,1624777219,Charged,c2s,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,THB,90.00,0.00,90.00,อ.คลองหลวง,ปทุมธานี,12120,TH
GPA.3394-0514-6158-17480,2021-06-27,1624784981,Charged,m31,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,BRL,29.99,0.00,29.99,Rio de Janeiro,RJ,20973012,BR
GPA.3395-7173-9251-56188,2021-06-27,1624794940,Charged,cas,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,AED,21.90,1.09,22.99,,أبو ظبي,,AE
GPA.3309-3533-5171-93173,2021-06-27,1624795103,Charged,t2s,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,ILS,19.00,0.00,19.00,Tel Aviv,,69123,IL
GPA.3398-7669-4128-16561,2021-06-27,1624796893,Charged,a20e,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,4.87,1.12,5.99,,,,PT
GPA.3338-5059-0586-80623,2021-06-27,1624797733,Charged,greatlte,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,SGD,8.39,0.59,8.98,,,150129,SG
GPA.3336-0101-9974-58958,2021-06-27,1624800334,Charged,beyond2,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.03,0.96,5.99,,,,DE
GPA.3340-6284-2233-63678,2021-06-27,1624801015,Charged,beyond1,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Governador Nunes Freire,MA,65284000,BR
GPA.3315-7414-2775-08693,2021-06-27,1624803823,Charged,OP4B83L1,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EGP,97.99,0.00,97.99,Cairo,القاهرة,11471,EG
GPA.3316-4436-8125-26612,2021-06-27,1624809467,Charged,a52q,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,4.95,1.04,5.99,,,,LT
GPA.3333-8145-2839-12220,2021-06-27,1624809484,Charged,Seoul,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,EUR,2.13,0.38,2.51,,,,MT
GPA.3395-0214-9816-01155,2021-06-27,1624823718,Charged,bbf100,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,5.03,0.96,5.99,,,,DE
GPA.3366-6158-5161-34128,2021-06-27,1624834639,Charged,p3s,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,4.99,1.00,5.99,,,,FR
GPA.3303-0116-8337-12937,2021-06-28,1624838988,Charged,c2s,"Remove all Ads forever (Currency exchange, Rate exchange & Money exchange)",currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,USD,2.99,0.18,3.17,CHELTENHAM,MD,20623,US
GPA.3338-1415-1206-63354,2021-06-28,1624848587,Charged,p3s,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,KRW,"3,364.00",336.00,"3,700.00",,,27325,KR
GPA.3379-3304-4766-39635,2021-06-28,1624852763,Charged,OP4C7D,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,THB,91.00,0.00,91.00,,,15160,TH
GPA.3343-7095-3628-04550,2021-06-28,1624863679,Charged,H8216,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,4.95,1.04,5.99,,,,ES
GPA.3358-1788-1710-95611,2021-06-28,1624870558,Charged,HWEML,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,4.99,1.00,5.99,,,,AT
GPA.3357-8977-6220-71710,2021-06-28,1624881601,Charged,a51,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,GBP,3.57,0.92,4.49,,,,GB
GPA.3355-7880-8183-64206,2021-06-28,1624882418,Charged,starqltesq,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,RUB,415.83,83.17,499.00,Москва,Москва,123423,RU
GPA.3363-6267-6777-43827,2021-06-28,1624883777,Refund,a02q,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,EUR,2.49,-0.50,-2.99,,,,FR
GPA.3326-8581-1656-07557,2021-06-28,1624888641,Charged,curtana,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,MXN,56.03,8.97,65.00,,,55340,MX
GPA.3381-8401-7130-97801,2021-06-28,1624893879,Charged,HWANE,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,4.91,1.08,5.99,,,,IT
GPA.3340-7078-5780-39513,2021-06-28,1624896905,Charged,star2lte,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,4.83,1.16,5.99,,,,GR
GPA.3303-1540-9600-96566,2021-06-28,1624907988,Charged,x1s,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,São Paulo,SP,01329000,BR
GPA.3383-0706-8081-92394,2021-06-28,1624910016,Charged,lavender,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,BRL,16.99,0.00,16.99,Natal,RN,59120080,BR
GPA.3362-2094-0578-75333,2021-06-28,1624912301,Charged,a02,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,USD,3.00,0.00,3.00,Abidjan,,,CI
GPA.3321-7241-0226-48508,2021-06-28,1624920550,Charged,bloomq,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,VND,"135,000.00",0.00,"135,000.00",Hồ Chí Minh,THÀNH PHỐ HỒ CHÍ MINH,,VN
GPA.3349-3290-7303-17637,2021-06-29,1624933911,Charged,beyond0q,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,USD,2.99,0.21,3.20,FAYETTEVILLE,OH,45118,US
GPA.3367-4899-8920-27097,2021-06-29,1624935784,Charged,on7xelte,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,VND,"69,000.00",0.00,"69,000.00",Hà nội,HÀ NỘI,100000,VN
GPA.3350-1913-4132-98524,2021-06-29,1624936190,Charged,a71,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,5.03,0.96,5.99,,,,DE
GPA.3334-5899-8586-06876,2021-06-29,1624941592,Charged,LT,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,SAR,21.73,3.26,24.99,الرياض,,00966,SA
GPA.3370-2761-7425-19474,2021-06-29,1624944241,Charged,HWJKM-H,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,THB,200.00,0.00,200.00,,,,TH
GPA.3300-8913-8921-49153,2021-06-29,1624949378,Charged,o1s,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,IDR,"89,000.00","8,900.00","97,900.00",Majalengka,JAWA BARAT,45459,ID
GPA.3365-6373-1260-78601,2021-06-29,1624955979,Charged,sweet,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,4.87,1.12,5.99,,,,PT
GPA.3334-6897-3393-93491,2021-06-29,1624958687,Charged,crownlte,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,THB,90.00,0.00,90.00,Nonthaburi,นนทบุรี,,TH
GPA.3390-9083-9487-34458,2021-06-29,1624966105,Charged,OnePlus5T,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,4.99,1.00,5.99,,,,SK
GPA.3330-5870-4352-60633,2021-06-29,1624968654,Charged,t2s,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,AED,22.85,1.14,23.99,,أبو ظبي,,AE
GPA.3303-4702-7620-90096,2021-06-29,1624988997,Charged,lavender,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,QAR,23.00,0.00,23.00,Doha,,,QA
GPA.3386-2097-7579-37644,2021-06-29,1624989076,Charged,surfna,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,USD,2.99,0.28,3.27,Brentwood,TN,37027,US
GPA.3367-4889-0057-84899,2021-06-29,1624989963,Charged,U3A_PLUS_4G,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,RUB,415.83,83.17,499.00,Москва,Москва,119530,RU
GPA.3387-5497-6044-44771,2021-06-29,1624993764,Charged,m31,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,MXN,56.03,8.97,65.00,Ciudad de México,CDMX,16010,MX
GPA.3392-7420-2611-65054,2021-06-30,1625032000,Charged,m31s,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,INR,466.10,83.90,550.00,NAMAKKAL,Tamil Nadu,637001,IN
GPA.3332-9352-7097-46543,2021-06-30,1625038204,Charged,a7y18lte,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,4.95,1.04,5.99,,,,ES
GPA.3374-0856-8959-02049,2021-06-30,1625054882,Charged,HWSTK-HF,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,MAD,54.99,11.00,65.99,Rabat,,10090,MA
GPA.3310-4638-9530-40420,2021-06-30,1625058707,Charged,YT-X705F,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CLP,"4,202.00",798.00,"5,000.00",,,4191823,CL
GPA.3382-3011-6171-52956,2021-06-30,1625065344,Charged,HWAGS2,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,4.83,1.16,5.99,,,,GR
GPA.3305-0559-9299-28896,2021-06-30,1625067081,Charged,odessa,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,EUR,0.49,0.50,0.99,,,,FR
GPA.3327-3391-0692-54846,2021-06-30,1625075732,Charged,gtexswifi,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CLP,"4,202.00",798.00,"5,000.00",,,6200000,CL
GPA.3347-7793-4456-39629,2021-06-30,1625078441,Charged,starqltesq,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,USD,2.99,0.00,2.99,CORVALLIS,MT,59828,US
GPA.3318-1476-1567-76241,2021-06-30,1625083282,Charged,OnePlus8T,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,4.99,1.00,5.99,,,,AT
GPA.3310-8760-4685-14943,2021-06-30,1625083813,Charged,o1s,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,SAR,21.73,3.26,24.99,Riyadh,,11532,SA
